,Chrm,Prop,Coverage,True_ROH,Model_pred,acr,Wins
140,15.0,0.06601941747572816,0.2,1.0,0.999999999830116,0_0_0,141
141,15.0,0.07718741739360295,0.2,1.0,0.9999999999400018,0_0_0,142
142,15.0,0.0656232839099396,0.2,1.0,0.9999999999692296,0_0_0,143
143,15.0,0.06101309810211173,0.2,1.0,0.9999999999505844,0_0_0,144
144,15.0,0.06133979015334948,0.2,1.0,0.9999999999529438,0_0_0,145
145,15.0,0.07248925361469324,0.2,1.0,0.9999999999663384,0_0_0,146
146,15.0,0.0664041994750656,0.2,1.0,0.9999999999706768,0_0_0,147
147,15.0,0.07540769732550553,0.2,1.0,0.9999999999538404,0_0_0,148
148,15.0,0.06309107397331258,0.2,1.0,0.9999999999626976,0_0_0,149
149,15.0,0.07395657078398196,0.2,1.0,0.9999999999613692,0_0_0,150
150,16.0,0.05550981199396186,0.2,1.0,0.9999999990500832,0_0_0,151
151,16.0,0.054553084347461187,0.2,1.0,0.9999999997811304,0_0_0,152
152,16.0,0.06093708165997323,0.2,1.0,0.999999999949984,0_0_0,153
153,16.0,0.06046158098396904,0.2,1.0,0.999999999945834,0_0_0,154
154,16.0,0.07497631614562185,0.2,1.0,0.9999999999565408,0_0_0,155
155,16.0,0.06407662215027653,0.2,1.0,0.9999999999658408,0_0_0,156
156,16.0,0.05372142477405636,0.2,1.0,0.9999999997032988,0_0_0,157
157,16.0,0.06762322306363756,0.2,1.0,0.999999999971484,0_0_0,158
158,16.0,0.07504293830096444,0.2,1.0,0.9999999999560591,0_0_0,159
159,16.0,0.07383470426948685,0.2,1.0,0.9999999999617984,0_0_0,160
160,17.0,0.062031082529474806,0.2,1.0,0.9999999997558048,0_0_0,161
161,17.0,0.08148446954417105,0.2,1.0,0.9999999998609412,0_0_0,162
162,17.0,0.06753670473083195,0.2,1.0,0.9999999999712764,0_0_0,163
163,17.0,0.07539526982882529,0.2,1.0,0.999999999953928,0_0_0,164
164,17.0,0.05965535385424888,0.2,1.0,0.9999999999376034,0_0_0,165
165,17.0,0.07431048069345939,0.2,1.0,0.9999999999597512,0_0_0,166
166,17.0,0.0668242090061704,0.2,1.0,0.9999999999710864,0_0_0,167
167,17.0,0.06235872889243451,0.2,1.0,0.999999999959135,0_0_0,168
168,17.0,0.05636070853462158,0.2,1.0,0.9999999998678388,0_0_0,169
169,17.0,0.07053583300093072,0.2,1.0,0.9999999999701502,0_0_0,170
170,18.0,0.07123179850452578,0.2,1.0,0.9999999998234604,0_0_0,171
171,18.0,0.07774674115456237,0.2,1.0,0.9999999999342376,0_0_0,172
172,18.0,0.06241079538082262,0.2,1.0,0.9999999999595748,0_0_0,173
173,18.0,0.0672202451561882,0.2,1.0,0.9999999999713453,0_0_0,174
174,18.0,0.0646551724137931,0.2,1.0,0.9999999999672836,0_0_0,175
175,18.0,0.06067832538420775,0.2,1.0,0.9999999999479048,0_0_0,176
176,18.0,0.059589581689029204,0.2,1.0,0.9999999999368188,0_0_0,177
177,18.0,0.0669388284085018,0.2,1.0,0.999999999971278,0_0_0,178
178,18.0,0.06410774410774411,0.2,1.0,0.9999999999659462,0_0_0,179
179,18.0,0.06459030100334448,0.2,1.0,0.9999999999669704,0_0_0,180
180,19.0,0.06569343065693431,0.2,1.0,0.9999999998253504,0_0_0,181
181,19.0,0.05708043151713779,0.2,1.0,0.9999999998908614,0_0_0,182
182,19.0,0.06799134901324681,0.2,1.0,0.9999999999714576,0_0_0,183
183,19.0,0.07163512092534174,0.2,1.0,0.9999999999683588,0_0_0,184
184,19.0,0.06229903536977493,0.2,1.0,0.9999999999587718,0_0_0,185
185,19.0,0.06761071775649034,0.2,1.0,0.9999999999711472,0_0_0,186
186,19.0,0.07282132908873852,0.2,1.0,0.9999999999653456,0_0_0,187
187,19.0,0.06466795615731785,0.2,1.0,0.9999999999678,0_0_0,188
188,19.0,0.0699654163341314,0.2,1.0,0.9999999999707956,0_0_0,189
189,19.0,0.062038502109704644,0.2,1.0,0.999999999957467,0_0_0,190
190,20.0,0.06584992343032159,0.2,1.0,0.9999999998293684,0_0_0,191
191,20.0,0.06169354838709677,0.2,1.0,0.9999999999552855,0_0_0,192
192,20.0,0.059760956175298814,0.2,1.0,0.9999999999388229,0_0_0,193
193,20.0,0.06698950766747376,0.2,1.0,0.9999999999710312,0_0_0,194
194,20.0,0.06500392772977219,0.2,1.0,0.9999999999684436,0_0_0,195
195,20.0,0.055303654850233586,0.2,1.0,0.9999999998238096,0_0_0,196
196,20.0,0.06279160186625195,0.2,1.0,0.9999999999614057,0_0_0,197
197,20.0,0.052223987291501205,0.2,1.0,0.9999999994879823,0_0_0,198
198,20.0,0.06835965286669511,0.2,1.0,0.999999999971112,0_0_0,199
199,20.0,0.06963517824941046,0.2,1.0,0.9999999999708192,0_0_0,200
200,21.0,0.07307949231796922,0.2,1.0,0.99999999979708,0_0_0,201
201,21.0,0.06612390786338362,0.2,1.0,0.9999999999702684,0_0_0,202
202,21.0,0.06556396970904745,0.2,1.0,0.9999999999693986,0_0_0,203
203,21.0,0.058612440191387546,0.2,1.0,0.9999999999230574,0_0_0,204
204,21.0,0.06800267201068805,0.2,1.0,0.9999999999715448,0_0_0,205
205,21.0,0.07780474649406688,0.2,1.0,0.9999999999339216,0_0_0,206
206,21.0,0.06846195069667739,0.2,1.0,0.9999999999715394,0_0_0,207
207,21.0,0.06228887988109713,0.2,1.0,0.9999999999586576,0_0_0,208
208,21.0,0.062633547008547,0.2,1.0,0.999999999960454,0_0_0,209
209,21.0,0.0682404015737349,0.2,1.0,0.9999999999714572,0_0_0,210
210,22.0,0.0683453237410072,0.2,1.0,0.9999999998374456,0_0_0,211
211,22.0,0.08122964169381104,0.2,1.0,0.9999999998698046,0_0_0,212
212,22.0,0.06530804412160346,0.2,1.0,0.9999999999688364,0_0_0,213
213,22.0,0.0626984126984127,0.2,1.0,0.999999999960828,0_0_0,214
214,22.0,0.06487106790873497,0.2,1.0,0.9999999999679012,0_0_0,215
215,22.0,0.07751937984496124,0.2,1.0,0.9999999999364608,0_0_0,216
216,22.0,0.07351598173515979,0.2,1.0,0.9999999999630356,0_0_0,217
217,22.0,0.07095256762054096,0.2,1.0,0.9999999999696316,0_0_0,218
218,22.0,0.06621750374302435,0.2,1.0,0.9999999999701652,0_0_0,219
219,22.0,0.06605985381326715,0.2,1.0,0.9999999999698518,0_0_0,220
0,1.0,0.056768558951965066,0.1,1.0,0.9999563796801412,0_0_0,1
1,1.0,0.05711472181191532,0.1,1.0,0.9999601749209904,0_0_0,2
2,1.0,0.06546726636681659,0.1,1.0,0.9999991703634676,0_0_0,3
3,1.0,0.043076923076923075,0.1,1.0,0.9812850322017764,0_0_0,4
4,1.0,0.06460369163952226,0.1,1.0,0.999997636183284,0_0_0,5
5,1.0,0.06356137797185832,0.1,1.0,0.9999983176159692,0_0_0,6
6,1.0,0.07741617357001972,0.1,1.0,0.9999999981813978,0_0_0,7
7,1.0,0.07745098039215687,0.1,1.0,0.9999999983625736,0_0_0,8
8,1.0,0.058217413704276154,0.1,1.0,0.9999701223479399,0_0_0,9
9,1.0,0.06509186351706037,0.1,1.0,0.9999985050634218,0_0_0,10
10,2.0,0.06617283950617284,0.1,1.0,0.9999994599794312,0_0_0,11
11,2.0,0.05888376856118791,0.1,1.0,0.9999785322368362,0_0_0,12
12,2.0,0.08320493066255778,0.1,1.0,0.9999999998264528,0_0_0,13
13,2.0,0.0801186943620178,0.1,1.0,0.9999999995733831,0_0_0,14
14,2.0,0.03980815347721823,0.1,1.0,0.9239270520910979,0_0_0,15
15,2.0,0.049019607843137254,0.1,1.0,0.9984963968416942,0_0_0,16
16,2.0,0.06474820143884892,0.1,1.0,0.9999991488639868,0_0_0,17
17,2.0,0.060969515242378806,0.1,1.0,0.9999928438545376,0_0_0,18
18,2.0,0.07670454545454546,0.1,1.0,0.9999999985413738,0_0_0,19
19,2.0,0.07788671023965141,0.1,1.0,0.9999999941954096,0_0_0,20
20,3.0,0.07916070577014783,0.1,1.0,0.9999999995727886,0_0_0,21
21,3.0,0.05120481927710843,0.1,1.0,0.9993898026342412,0_0_0,22
22,3.0,0.08089668615984405,0.1,1.0,0.9999999997605028,0_0_0,23
23,3.0,0.07739938080495357,0.1,1.0,0.999999996488238,0_0_0,24
24,3.0,0.08841607565011819,0.1,1.0,0.9999999999979636,0_0_0,25
25,3.0,0.07837301587301587,0.1,1.0,0.9999999988003496,0_0_0,26
26,3.0,0.04595959595959596,0.1,1.0,0.9941923447238566,0_0_0,27
27,3.0,0.07248764415156507,0.1,1.0,0.9999999228240316,0_0_0,28
28,3.0,0.045188729399255716,0.1,1.0,0.9921261943028644,0_0_0,29
29,3.0,0.07036466358500257,0.1,1.0,0.9999998975518132,0_0_0,30
30,4.0,0.07585139318885449,0.1,1.0,0.9999999924698134,0_0_0,31
31,4.0,0.0628930817610063,0.1,1.0,0.9999928845726824,0_0_0,32
32,4.0,0.06526429341963322,0.1,1.0,0.9999982879270716,0_0_0,33
33,4.0,0.06980937660999484,0.1,1.0,0.9999998605649499,0_0_0,34
34,4.0,0.04917184265010351,0.1,1.0,0.998468050388228,0_0_0,35
35,4.0,0.059780009564801534,0.1,1.0,0.9999903776335428,0_0_0,36
36,4.0,0.08473711077080143,0.1,1.0,0.9999999999295526,0_0_0,37
37,4.0,0.06810551558752997,0.1,1.0,0.9999998431512732,0_0_0,38
38,4.0,0.05934343434343434,0.1,1.0,0.9999838161350684,0_0_0,39
39,4.0,0.07653575025176232,0.1,1.0,0.9999999961592846,0_0_0,40
40,5.0,0.07661691542288557,0.1,1.0,0.9999999968847506,0_0_0,41
41,5.0,0.05891238670694864,0.1,1.0,0.9999805924504012,0_0_0,42
42,5.0,0.06785537394749876,0.1,1.0,0.9999997560346664,0_0_0,43
43,5.0,0.063264221158958,0.1,1.0,0.9999962414316764,0_0_0,44
44,5.0,0.05028735632183908,0.1,1.0,0.9991595397158236,0_0_0,45
45,5.0,0.0672348484848485,0.1,1.0,0.9999997846764132,0_0_0,46
46,5.0,0.06214689265536722,0.1,1.0,0.9999972930424356,0_0_0,47
47,5.0,0.08028455284552845,0.1,1.0,0.9999999993525244,0_0_0,48
48,5.0,0.04576107899807322,0.1,1.0,0.9936638128014802,0_0_0,49
49,5.0,0.06376811594202897,0.1,1.0,0.9999985451616415,0_0_0,50
50,6.0,0.06707317073170732,0.1,1.0,0.9999995492660017,0_0_0,51
51,6.0,0.0586785009861933,0.1,1.0,0.9999806402777808,0_0_0,52
52,6.0,0.07291666666666667,0.1,1.0,0.9999999367882824,0_0_0,53
53,6.0,0.0861812778603269,0.1,1.0,0.9999999999814588,0_0_0,54
54,6.0,0.06705539358600583,0.1,1.0,0.9999996975933982,0_0_0,55
55,6.0,0.08308457711442786,0.1,1.0,0.9999999998937668,0_0_0,56
56,6.0,0.07994987468671678,0.1,1.0,0.9999999993753592,0_0_0,57
57,6.0,0.05325443786982249,0.1,1.0,0.9997654577797233,0_0_0,58
58,6.0,0.06520681265206811,0.1,1.0,0.9999994312670151,0_0_0,59
59,6.0,0.03634624581539933,0.1,1.0,0.7416435130518828,0_0_0,60
60,7.0,0.050946142649199416,0.1,1.0,0.9993631454004456,0_0_0,61
61,7.0,0.07131537242472266,0.1,1.0,0.9999999112911996,0_0_0,62
62,7.0,0.08295397066262014,0.1,1.0,0.9999999998481172,0_0_0,63
63,7.0,0.05278592375366569,0.1,1.0,0.9997172160572017,0_0_0,64
64,7.0,0.07566765578635015,0.1,1.0,0.9999999953099858,0_0_0,65
65,7.0,0.06841563786008231,0.1,1.0,0.9999997349583796,0_0_0,66
66,7.0,0.04504504504504505,0.1,1.0,0.9914740319121992,0_0_0,67
67,7.0,0.06064880112834979,0.1,1.0,0.9999943929125632,0_0_0,68
68,7.0,0.070630081300813,0.1,1.0,0.99999991867396,0_0_0,69
69,7.0,0.05888077858880778,0.1,1.0,0.9999836688918912,0_0_0,70
70,8.0,0.0681592039800995,0.1,1.0,0.9999997813794258,0_0_0,71
71,8.0,0.06973293768545995,0.1,1.0,0.9999999051760564,0_0_0,72
72,8.0,0.055913978494623665,0.1,1.0,0.99990225741063,0_0_0,73
73,8.0,0.06339772164437842,0.1,1.0,0.9999978714988512,0_0_0,74
74,8.0,0.06666666666666667,0.1,1.0,0.9999997674067834,0_0_0,75
75,8.0,0.06381934216985763,0.1,1.0,0.9999983763498864,0_0_0,76
76,8.0,0.05522682445759368,0.1,1.0,0.9999043446747832,0_0_0,77
77,8.0,0.06507304116865868,0.1,1.0,0.9999996444312876,0_0_0,78
78,8.0,0.09072375127420998,0.1,1.0,0.9999999999971269,0_0_0,79
79,8.0,0.06467661691542288,0.1,1.0,0.999998812078736,0_0_0,80
80,9.0,0.07931726907630522,0.1,1.0,0.999999999115615,0_0_0,81
81,9.0,0.0766515380736258,0.1,1.0,0.9999999962882484,0_0_0,82
82,9.0,0.07296351824087956,0.1,1.0,0.9999999787840214,0_0_0,83
83,9.0,0.07100271002710026,0.1,1.0,0.999999865834788,0_0_0,84
84,9.0,0.08763440860215053,0.1,1.0,0.9999999999583392,0_0_0,85
85,9.0,0.06507014997581034,0.1,1.0,0.9999992188696836,0_0_0,86
86,9.0,0.0552178318135765,0.1,1.0,0.9998938133454536,0_0_0,87
87,9.0,0.0718954248366013,0.1,1.0,0.9999999611974231,0_0_0,88
88,9.0,0.08520179372197309,0.1,1.0,0.9999999999663296,0_0_0,89
89,9.0,0.04090909090909091,0.1,1.0,0.9552353546332876,0_0_0,90
90,10.0,0.08169440242057488,0.1,1.0,0.999999999722756,0_0_0,91
91,10.0,0.06855049712192571,0.1,1.0,0.9999997049500754,0_0_0,92
92,10.0,0.0596432552954292,0.1,1.0,0.9999761419915408,0_0_0,93
93,10.0,0.058084772370486655,0.1,1.0,0.9999658514105512,0_0_0,94
94,10.0,0.05659397715472482,0.1,1.0,0.9999364459817424,0_0_0,95
95,10.0,0.0673813169984686,0.1,1.0,0.999999592958808,0_0_0,96
96,10.0,0.06509625126646404,0.1,1.0,0.999998871271588,0_0_0,97
97,10.0,0.0701219512195122,0.1,1.0,0.9999998958632244,0_0_0,98
98,10.0,0.07322872087494055,0.1,1.0,0.9999999900517906,0_0_0,99
99,10.0,0.06918238993710692,0.1,1.0,0.9999997779468314,0_0_0,100
100,11.0,0.05972434915773354,0.1,1.0,0.9999856296933456,0_0_0,101
101,11.0,0.06456241032998564,0.1,1.0,0.9999990868136188,0_0_0,102
102,11.0,0.06728299948638933,0.1,1.0,0.9999995490865451,0_0_0,103
103,11.0,0.06533142584644731,0.1,1.0,0.999999394163278,0_0_0,104
104,11.0,0.07386888273314865,0.1,1.0,0.9999999952315588,0_0_0,105
105,11.0,0.0621301775147929,0.1,1.0,0.9999962169372566,0_0_0,106
106,11.0,0.06598240469208211,0.1,1.0,0.9999994566428057,0_0_0,107
107,11.0,0.06516290726817042,0.1,1.0,0.9999992444404382,0_0_0,108
108,11.0,0.036242603550295856,0.1,1.0,0.7531741181972339,0_0_0,109
109,11.0,0.07012487992315082,0.1,1.0,0.9999999574845206,0_0_0,110
110,12.0,0.06607929515418502,0.1,1.0,0.9999994772142102,0_0_0,111
111,12.0,0.05405405405405406,0.1,1.0,0.9997951820276884,0_0_0,112
112,12.0,0.06543019062338999,0.1,1.0,0.9999988944544926,0_0_0,113
113,12.0,0.07368941641938674,0.1,1.0,0.9999999870808272,0_0_0,114
114,12.0,0.07520621057738962,0.1,1.0,0.9999999954084332,0_0_0,115
115,12.0,0.07233181588265047,0.1,1.0,0.9999999664975036,0_0_0,116
116,12.0,0.05014749262536873,0.1,1.0,0.999064257559698,0_0_0,117
117,12.0,0.0597161037689672,0.1,1.0,0.9999886136048804,0_0_0,118
118,12.0,0.08071748878923765,0.1,1.0,0.9999999996197769,0_0_0,119
119,12.0,0.0746705710102489,0.1,1.0,0.9999999934547956,0_0_0,120
120,13.0,0.04784688995215311,0.1,1.0,0.9972990524524282,0_0_0,121
121,13.0,0.0694006309148265,0.1,1.0,0.9999997930714628,0_0_0,122
122,13.0,0.08216328653146125,0.1,1.0,0.9999999996368968,0_0_0,123
123,13.0,0.05263157894736842,0.1,1.0,0.9997208844103704,0_0_0,124
124,13.0,0.07672369103162259,0.1,1.0,0.9999999947702038,0_0_0,125
125,13.0,0.05826170009551099,0.1,1.0,0.999980085840498,0_0_0,126
126,13.0,0.06100536847242558,0.1,1.0,0.9999939478745378,0_0_0,127
127,13.0,0.0581622678396872,0.1,1.0,0.9999764447073052,0_0_0,128
128,13.0,0.061933534743202415,0.1,1.0,0.999995216022702,0_0_0,129
129,13.0,0.05916305916305916,0.1,1.0,0.9999866220853336,0_0_0,130
130,14.0,0.06530825496342738,0.1,1.0,0.9999986957297664,0_0_0,131
131,14.0,0.05398712233779098,0.1,1.0,0.9998292460001243,0_0_0,132
132,14.0,0.07293354943273905,0.1,1.0,0.9999999467170774,0_0_0,133
133,14.0,0.07053140096618357,0.1,1.0,0.9999999509575024,0_0_0,134
134,14.0,0.08090117767537122,0.1,1.0,0.9999999994633748,0_0_0,135
135,14.0,0.05712050078247261,0.1,1.0,0.9999485551919088,0_0_0,136
136,14.0,0.0982716049382716,0.1,1.0,0.99999999999998,0_0_0,137
137,14.0,0.06384092098377812,0.1,1.0,0.9999974069421684,0_0_0,138
138,14.0,0.07513076557299098,0.1,1.0,0.9999999963837696,0_0_0,139
139,14.0,0.051916545366327026,0.1,1.0,0.9995896115828472,0_0_0,140
140,15.0,0.07178714859437751,0.1,1.0,0.9999999598963633,0_0_0,141
141,15.0,0.10325814536340851,0.1,1.0,0.9999999999999982,0_0_0,142
142,15.0,0.06463104325699745,0.1,1.0,0.999998552650973,0_0_0,143
143,15.0,0.045432098765432104,0.1,1.0,0.9927277157263841,0_0_0,144
144,15.0,0.061032863849765244,0.1,1.0,0.9999910183783012,0_0_0,145
145,15.0,0.07164634146341463,0.1,1.0,0.999999950500042,0_0_0,146
146,15.0,0.06275100401606426,0.1,1.0,0.9999968077255597,0_0_0,147
147,15.0,0.06496751624187906,0.1,1.0,0.9999989250339008,0_0_0,148
148,15.0,0.06782106782106782,0.1,1.0,0.9999998134751751,0_0_0,149
149,15.0,0.07261724659606657,0.1,1.0,0.9999999720030291,0_0_0,150
150,16.0,0.05392912172573188,0.1,1.0,0.9998042484541224,0_0_0,151
151,16.0,0.06302314130969965,0.1,1.0,0.9999975613083416,0_0_0,152
152,16.0,0.05830753353973169,0.1,1.0,0.999971084608505,0_0_0,153
153,16.0,0.06200396825396825,0.1,1.0,0.999995816074784,0_0_0,154
154,16.0,0.08603736479842675,0.1,1.0,0.9999999999826478,0_0_0,155
155,16.0,0.06767676767676768,0.1,1.0,0.9999996797807456,0_0_0,156
156,16.0,0.05891016200294551,0.1,1.0,0.9999830424994188,0_0_0,157
157,16.0,0.07264957264957266,0.1,1.0,0.9999999867322462,0_0_0,158
158,16.0,0.06267029972752043,0.1,1.0,0.9999984182568004,0_0_0,159
159,16.0,0.06626806178375685,0.1,1.0,0.99999944228997,0_0_0,160
160,17.0,0.062310030395136766,0.1,1.0,0.9999958350146736,0_0_0,161
161,17.0,0.08710976837865055,0.1,1.0,0.9999999999844692,0_0_0,162
162,17.0,0.06616915422885572,0.1,1.0,0.9999994204213862,0_0_0,163
163,17.0,0.07202944269190326,0.1,1.0,0.9999999398125587,0_0_0,164
164,17.0,0.06754130223517979,0.1,1.0,0.9999997628465364,0_0_0,165
165,17.0,0.08229813664596274,0.1,1.0,0.9999999996858662,0_0_0,166
166,17.0,0.05538140020898641,0.1,1.0,0.9998894369111738,0_0_0,167
167,17.0,0.07128810226155359,0.1,1.0,0.9999999593004948,0_0_0,168
168,17.0,0.06860036832412524,0.1,1.0,0.9999999207678976,0_0_0,169
169,17.0,0.07253086419753085,0.1,1.0,0.999999963162342,0_0_0,170
170,18.0,0.06152294503277862,0.1,1.0,0.999994168100975,0_0_0,171
171,18.0,0.07803468208092486,0.1,1.0,0.9999999990764988,0_0_0,172
172,18.0,0.05608465608465609,0.1,1.0,0.9999144682040824,0_0_0,173
173,18.0,0.07600596125186289,0.1,1.0,0.9999999958091176,0_0_0,174
174,18.0,0.0606060606060606,0.1,1.0,0.9999889415122794,0_0_0,175
175,18.0,0.06291079812206574,0.1,1.0,0.999998193790721,0_0_0,176
176,18.0,0.09494949494949495,0.1,1.0,0.9999999999997674,0_0_0,177
177,18.0,0.051353874883286646,0.1,1.0,0.9995121420675118,0_0_0,178
178,18.0,0.06982305117168819,0.1,1.0,0.9999999369274069,0_0_0,179
179,18.0,0.0734549138804458,0.1,1.0,0.9999999804892706,0_0_0,180
180,19.0,0.07784743991640543,0.1,1.0,0.9999999966614258,0_0_0,181
181,19.0,0.06797900262467191,0.1,1.0,0.9999996035824956,0_0_0,182
182,19.0,0.053353658536585365,0.1,1.0,0.999755166242812,0_0_0,183
183,19.0,0.06099290780141843,0.1,1.0,0.999995051597514,0_0_0,184
184,19.0,0.0707070707070707,0.1,1.0,0.9999998739607052,0_0_0,185
185,19.0,0.05121042830540038,0.1,1.0,0.9994814376800301,0_0_0,186
186,19.0,0.070630081300813,0.1,1.0,0.9999999187143864,0_0_0,187
187,19.0,0.06627680311890839,0.1,1.0,0.9999995426838192,0_0_0,188
188,19.0,0.051118210862619806,0.1,1.0,0.9992901067199548,0_0_0,189
189,19.0,0.05707070707070708,0.1,1.0,0.9999545826249304,0_0_0,190
190,20.0,0.06676342525399129,0.1,1.0,0.999999665253686,0_0_0,191
191,20.0,0.05606060606060606,0.1,1.0,0.9999280507871644,0_0_0,192
192,20.0,0.057777777777777775,0.1,1.0,0.9999703143635176,0_0_0,193
193,20.0,0.07961783439490445,0.1,1.0,0.9999999982342742,0_0_0,194
194,20.0,0.05300713557594291,0.1,1.0,0.9997125565571948,0_0_0,195
195,20.0,0.06770833333333333,0.1,1.0,0.9999995812911076,0_0_0,196
196,20.0,0.07487922705314008,0.1,1.0,0.9999999948633956,0_0_0,197
197,20.0,0.06981317600786628,0.1,1.0,0.9999999144475066,0_0_0,198
198,20.0,0.07854406130268199,0.1,1.0,0.9999999993579921,0_0_0,199
199,20.0,0.06584992343032159,0.1,1.0,0.9999991614955244,0_0_0,200
200,21.0,0.07167403043691703,0.1,1.0,0.9999999672079748,0_0_0,201
201,21.0,0.057651991614255764,0.1,1.0,0.999958393817819,0_0_0,202
202,21.0,0.0702842377260982,0.1,1.0,0.9999998851318204,0_0_0,203
203,21.0,0.05461393596986817,0.1,1.0,0.999892845461648,0_0_0,204
204,21.0,0.07730923694779115,0.1,1.0,0.9999999975092873,0_0_0,205
205,21.0,0.05955955955955956,0.1,1.0,0.9999860698659896,0_0_0,206
206,21.0,0.05596107055961071,0.1,1.0,0.9999353288486568,0_0_0,207
207,21.0,0.0582716049382716,0.1,1.0,0.9999764593113926,0_0_0,208
208,21.0,0.04834605597964376,0.1,1.0,0.9978669107294345,0_0_0,209
209,21.0,0.0634920634920635,0.1,1.0,0.9999979543948898,0_0_0,210
210,22.0,0.09090909090909091,0.1,1.0,0.9999999999969424,0_0_0,211
211,22.0,0.08214096449390566,0.1,1.0,0.9999999995071458,0_0_0,212
212,22.0,0.04424778761061947,0.1,1.0,0.9879839426169832,0_0_0,213
213,22.0,0.06716049382716048,0.1,1.0,0.9999996701027372,0_0_0,214
214,22.0,0.06149341142020498,0.1,1.0,0.9999952122997894,0_0_0,215
215,22.0,0.07080103359173127,0.1,1.0,0.9999999102921148,0_0_0,216
216,22.0,0.07154213036565978,0.1,1.0,0.9999999174459678,0_0_0,217
217,22.0,0.07339449541284404,0.1,1.0,0.9999999782756378,0_0_0,218
218,22.0,0.0624048706240487,0.1,1.0,0.9999959591710609,0_0_0,219
219,22.0,0.06655755591925805,0.1,1.0,0.9999989493887812,0_0_0,220
0,1.0,0.0,4,0.0,2.3074728631107853e-266,0_0_1,1
1,1.0,0.054506529329931656,4,0.8112217921874669,0.8376867657110392,0_0_1,2
2,1.0,0.06543150836517606,4,1.0,0.9968507297235238,0_0_1,3
3,1.0,0.06011548489264606,4,1.0,0.9774676382549478,0_0_1,4
4,1.0,0.03460912057099965,4,0.5649209836297924,2.1092828724241985e-09,0_0_1,5
5,1.0,0.0647396569142884,4,1.0,0.9879823135145022,0_0_1,6
6,1.0,0.07195219768420208,4,0.9844010319641765,0.9825049996587228,0_0_1,7
7,1.0,0.0,4,0.0,1.0851067647231025e-266,0_0_1,8
8,1.0,0.0266363597510525,4,0.47418327748012623,1.3403980057426453e-19,0_0_1,9
9,1.0,0.07300747420822991,4,1.0,0.9634065374055067,0_0_1,10
10,2.0,0.0,4,0.0,3.5865893846970546e-266,0_0_1,11
11,2.0,0.06376650837758185,4,0.9784839225140871,0.9881344572790112,0_0_1,12
12,2.0,0.06065135298733044,4,1.0,0.9974351643910344,0_0_1,13
13,2.0,0.07013377854087059,4,1.0,0.9983772394926737,0_0_1,14
14,2.0,0.06628572653329545,4,1.0,0.9897920318412792,0_0_1,15
15,2.0,0.019012633278264107,4,0.27809640713071326,3.492658458529047e-33,0_0_1,16
16,2.0,0.05193974486719213,4,0.695986107385393,0.5348148511006863,0_0_1,17
17,2.0,0.06433210135862033,4,1.0,0.9940904275092778,0_0_1,18
18,2.0,0.06406255473248101,4,1.0,0.9985567090541052,0_0_1,19
19,2.0,0.06170245734818214,4,1.0,0.9964456934804172,0_0_1,20
20,3.0,0.0746958516593988,4,0.999681548945927,0.9937495837915912,0_0_1,21
21,3.0,0.06759505564338296,4,1.0,0.9987142569276856,0_0_1,22
22,3.0,0.06677422140522396,4,1.0,0.9987759343709448,0_0_1,23
23,3.0,0.07089610800677762,4,1.0,0.9983323652777114,0_0_1,24
24,3.0,0.06894937444730999,4,1.0,0.9986491557404334,0_0_1,25
25,3.0,0.061793183485290115,4,1.0,0.9981220491416748,0_0_1,26
26,3.0,0.06505759592896461,4,1.0,0.9987204817291248,0_0_1,27
27,3.0,0.06763709285668663,4,1.0,0.9987559668764108,0_0_1,28
28,3.0,0.06940375229697737,4,1.0,0.9985786510761098,0_0_1,29
29,3.0,0.07220764769981099,4,1.0,0.9961530634203845,0_0_1,30
30,4.0,0.0,4,0.0,9.329633958083639e-267,0_0_1,31
31,4.0,0.0219528713378822,4,0.33719761959965994,1.6184268354999197e-27,0_0_1,32
32,4.0,0.06306548662099852,4,0.9566291127258753,0.9859408423777536,0_0_1,33
33,4.0,0.0619782734913486,4,1.0,0.9836723977402114,0_0_1,34
34,4.0,0.006196866082635625,4,0.08608325376858156,2.7326057550978595e-90,0_0_1,35
35,4.0,0.06493411717836232,4,1.0,0.9892856266669012,0_0_1,36
36,4.0,0.0632313317107816,4,1.0,0.998381199417502,0_0_1,37
37,4.0,0.07252918481843545,4,1.0,0.9977917779308731,0_0_1,38
38,4.0,0.06238480456519056,4,1.0,0.9982795118826056,0_0_1,39
39,4.0,0.06689274138958484,4,1.0,0.9977189437986188,0_0_1,40
40,5.0,0.016631770538780292,4,0.20423897502032579,1.9453430649473085e-39,0_0_1,41
41,5.0,0.07189316621796371,4,1.0,0.982675514740528,0_0_1,42
42,5.0,0.06466352059114666,4,1.0,0.9879323851611532,0_0_1,43
43,5.0,0.015424247411832352,4,0.21417150906849797,9.938548790842864e-44,0_0_1,44
44,5.0,0.0,4,0.0,5.843547993340158e-267,0_0_1,45
45,5.0,0.015266226549330367,4,0.20377530612960948,3.119003647869933e-44,0_0_1,46
46,5.0,0.06330278490772027,4,1.0,0.9875587158880352,0_0_1,47
47,5.0,0.06795226043629429,4,1.0,0.9981712804968152,0_0_1,48
48,5.0,0.05755511989476374,4,0.9573571955300925,0.95197487731217,0_0_1,49
49,5.0,0.021146757994453303,4,0.294479096125744,1.7340057757646306e-28,0_0_1,50
